/* 
Selezionare tutti i corsi di laurea con i relativi corsi e insegnanti
*/

SELECT *
FROM degrees
JOIN courses ON courses.degree_id = degrees.id
JOIN course_teacher ON course_teacher.course_id = courses.id
JOIN teachers ON course_teacher.teacher_id = teachers.id

id,department_id,name,level,address,email,website,id,degree_id,name,description,period,year,cfu,website,course_id,teacher_id,id,name,surname,phone,email,office_address,office_number
46,8,"Corso di Laurea in Chimica Industriale",triennale,"Contrada Guerra 3",chimica-industriale@uni.it,www.chimica-industriale.uni.it,835,46,"magnam quis dolore","Illo voluptatem ut consequuntur fugit ad. Et voluptatem qui doloremque sed sequi possimus harum. Doloremque earum consectetur et distinctio cupiditate eos.","II semestre",3,14,NULL,835,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
53,9,"Corso di Laurea in Economia",triennale,"Via Edvige 422",economia@uni.it,www.economia.uni.it,948,53,"eos quisquam consectetur","Suscipit non et et nostrum. Qui corrupti recusandae veritatis. Modi eos iure et non.","I semestre",2,3,www.qui.uni.it,948,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
64,10,"Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia",magistrale,"Incrocio Milani 70 Appartamento 93",relazioni-internazionali-e-diplomazia@uni.it,www.relazioni-internazionali-e-diplomazia.uni.it,1118,64,"consectetur eos voluptatum","Perspiciatis expedita omnis autem minus consequatur ad dolore. Voluptas qui quibusdam dolore repellat.","I semestre",1,4,www.quisquam.uni.it,1118,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
14,2,"Corso di Laurea Magistrale in Fisica",magistrale,"Piazza Nathan 77 Piano 2",fisica@uni.it,www.fisica.uni.it,223,14,"et autem exercitationem","Est velit cum voluptatem aperiam harum amet velit voluptatem. Ea molestiae consequatur dolorem aut repellendus. Explicabo repudiandae quidem esse corporis ratione quisquam velit.","I semestre",1,12,www.non.uni.it,223,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
17,3,"Corso di Laurea in Ingegneria Edile - Architettura",triennale,"Piazza Pellegrini 64",ingegneria-edile-architettura@uni.it,www.ingegneria-edile-architettura.uni.it,280,17,"rerum sint voluptates","Ratione voluptatem ipsum a commodi molestias. Sit voluptas distinctio cupiditate dolores sint omnis rem. Accusamus aut aut in sapiente sit. Enim vel placeat et doloribus.","I semestre",1,4,NULL,280,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
18,3,"Corso di Laurea Magistrale in Ingegneria Civile",magistrale,"Contrada Moretti 163",ingegneria-civile@uni.it,www.ingegneria-civile.uni.it,303,18,"aspernatur omnis ab","Labore vel cumque quaerat veritatis. Amet praesentium iure molestias eveniet. Dolore autem et dicta esse et vel omnis.","II semestre",1,9,www.dicta.uni.it,303,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
21,4,"Corso di Laurea in Ingegneria Biomedica",triennale,"Rotonda Piras 93 Appartamento 04",ingegneria-biomedica@uni.it,www.ingegneria-biomedica.uni.it,366,21,"distinctio labore autem","Odio molestias recusandae minus pariatur iusto suscipit. Sit et fugit est. Porro necessitatibus ut cupiditate maiores consequuntur.","II semestre",1,3,www.ut.uni.it,366,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
21,4,"Corso di Laurea in Ingegneria Biomedica",triennale,"Rotonda Piras 93 Appartamento 04",ingegneria-biomedica@uni.it,www.ingegneria-biomedica.uni.it,372,21,"quibusdam quia et","Quas reiciendis laborum et vitae dolor perspiciatis. Dignissimos aut eius suscipit.","I semestre",3,5,www.natus.uni.it,372,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
29,5,"Corso di Laurea in Informatica",triennale,"Rotonda Rossetti 478 Piano 2",informatica@uni.it,www.informatica.uni.it,492,29,"laborum provident voluptatibus","Atque voluptatem enim qui sapiente eaque. Consequatur voluptates mollitia commodi ut. Iste aliquid alias id aliquid quas quia quis.","I semestre",2,14,NULL,492,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
30,5,"Corso di Laurea Magistrale in Matematica",magistrale,"Piazza Demis 53 Appartamento 68",matematica@uni.it,www.matematica.uni.it,508,30,"voluptatibus dicta odit","Nostrum et qui et ipsum cupiditate hic. Et cum autem libero nostrum repellendus reprehenderit in. Modi magnam modi hic.","I semestre",1,6,NULL,508,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
30,5,"Corso di Laurea Magistrale in Matematica",magistrale,"Piazza Demis 53 Appartamento 68",matematica@uni.it,www.matematica.uni.it,517,30,"ducimus eaque amet","Pariatur dolorem aut ipsum aut consequuntur assumenda. Vitae architecto non distinctio nemo. Velit velit consequuntur et nihil quasi non ducimus beatae. Voluptas quo ab doloremque assumenda ex.","II semestre",2,9,NULL,517,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
33,6,"Corso di Laurea in Infermieristica",triennale,"Incrocio Gentile 507 Appartamento 78",infermieristica@uni.it,www.infermieristica.uni.it,562,33,"et illum iste","Aut ut delectus non quaerat et. Cupiditate et nulla alias maxime. Architecto libero perspiciatis mollitia commodi distinctio molestiae. Sint sunt nihil fugit ratione ut molestiae cumque.","II semestre",1,5,www.corporis.uni.it,562,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
33,6,"Corso di Laurea in Infermieristica",triennale,"Incrocio Gentile 507 Appartamento 78",infermieristica@uni.it,www.infermieristica.uni.it,571,33,"tempora nesciunt aut","Et libero unde fugiat consequuntur eius. Tempore sit voluptatem minima est et voluptate. Mollitia consequuntur fuga reiciendis est soluta aut.","I semestre",3,13,NULL,571,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
44,7,"Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria",magistrale,"Via Mariani 185",odontoiatria-e-protesi-dentaria@uni.it,www.odontoiatria-e-protesi-dentaria.uni.it,786,44,"non dolorem sequi","Non et sed ex et et laborum velit. Voluptas adipisci id rem dignissimos perferendis similique. Voluptas inventore explicabo labore mollitia.","II semestre",1,13,NULL,786,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
47,8,"Corso di Laurea in Scienza dei Materiali",triennale,"Rotonda Santoro 1 Appartamento 52",scienza-dei-materiali@uni.it,www.scienza-dei-materiali.uni.it,845,47,"voluptatem ut magni","Aut nisi aspernatur asperiores est. Voluptas voluptatem facere numquam harum. Quia doloremque nihil totam quaerat architecto aliquam voluptas. Eos provident nobis eos.","II semestre",1,8,NULL,845,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
48,8,"Corso di Laurea in Scienze e Tecnologie per l'Ambiente",triennale,"Strada Lombardi 89 Piano 3",scienze-e-tecnologie-per-lambiente@uni.it,www.scienze-e-tecnologie-per-lambiente.uni.it,863,48,"tempora laboriosam iusto","Magni eveniet accusantium quis sit nihil sit. Veniam cumque itaque rerum ut architecto. Omnis aliquid fugit et nesciunt et sint qui. Beatae non ut debitis labore rerum quo totam.","I semestre",2,13,NULL,863,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
58,10,"Corso di Laurea in Diritto dell'Economia",triennale,"Strada Miriana 2 Appartamento 06",diritto-delleconomia@uni.it,www.diritto-delleconomia.uni.it,1024,58,"quis aperiam ab","Rerum mollitia qui a iure velit. Quae cupiditate ratione similique voluptatem quasi sapiente. Voluptate eos nesciunt nesciunt ullam.","II semestre",1,14,www.cum.uni.it,1024,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
60,10,"Corso di Laurea in Relazioni Internazionali e Diritti Umani",triennale,"Borgo Fontana 865 Appartamento 53",relazioni-internazionali-e-diritti-umani@uni.it,www.relazioni-internazionali-e-diritti-umani.uni.it,1065,60,"illum ad quos","Temporibus voluptas facere et ea expedita placeat est. Ipsum ex quis hic autem fugiat consectetur. Numquam illo id facilis rem ut ea vitae delectus.","I semestre",2,14,www.amet.uni.it,1065,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
63,10,"Corso di Laurea Magistrale in Innovazione e Servizio Sociale",magistrale,"Incrocio Lombardi 6 Appartamento 60",innovazione-e-servizio-sociale@uni.it,www.innovazione-e-servizio-sociale.uni.it,1111,63,"incidunt est veniam","Porro quas quam omnis aut odit. Quasi sed rerum aut eos. Architecto sed ipsum laborum non id sed. Et magnam culpa distinctio esse est laborum excepturi.","I semestre",2,10,NULL,1111,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
64,10,"Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia",magistrale,"Incrocio Milani 70 Appartamento 93",relazioni-internazionali-e-diplomazia@uni.it,www.relazioni-internazionali-e-diplomazia.uni.it,1119,64,"aut debitis nesciunt","Porro a quo deserunt qui. Ipsum delectus qui harum et perferendis qui. Harum nostrum delectus ipsam rerum.","II semestre",1,14,NULL,1119,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
67,11,"Corso di Laurea in Statistica per le Tecnologie e le Scienze",triennale,"Rotonda Bianchi 27 Appartamento 28",statistica-per-le-tecnologie-e-le-scienze@uni.it,www.statistica-per-le-tecnologie-e-le-scienze.uni.it,1174,67,"sint enim deleniti","Voluptatem ipsa consequatur et. Quaerat ad asperiores mollitia alias. Consequatur nemo ea ipsa velit.","I semestre",3,8,www.aspernatur.uni.it,1174,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
71,12,"Corso di Laurea Magistrale in Filologia Moderna",magistrale,"Strada Sartori 45",filologia-moderna@uni.it,www.filologia-moderna.uni.it,1250,71,"quo eos quod","Natus voluptatem sapiente accusamus et vero expedita. Ratione magni debitis repellendus occaecati et occaecati. Architecto eum quia enim.","I semestre",2,4,NULL,1250,81,81,Laerte,Mancini,NULL,milani.alighiero@gallo.it,"Rotonda Carmela 10 Piano 1",173
10,1,"Corso di Laurea Magistrale in Scienze della natura",magistrale,"Strada Negri 323",scienze-della-natura@uni.it,www.scienze-della-natura.uni.it,158,10,"nulla sit commodi","Asperiores ut natus ducimus nisi laudantium dolores. Harum accusantium eius ipsum pariatur consequatur incidunt est.","II semestre",1,10,www.qui.uni.it,158,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
10,1,"Corso di Laurea Magistrale in Scienze della natura",magistrale,"Strada Negri 323",scienze-della-natura@uni.it,www.scienze-della-natura.uni.it,164,10,"illum rerum velit","Dicta repellendus qui sunt. Harum aliquam et deleniti et aut qui voluptas. Odio similique illum est voluptas eligendi quibusdam sit a. Recusandae possimus veritatis consectetur voluptatem.","I semestre",2,4,www.quisquam.uni.it,164,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
30,5,"Corso di Laurea Magistrale in Matematica",magistrale,"Piazza Demis 53 Appartamento 68",matematica@uni.it,www.matematica.uni.it,512,30,"qui sunt aliquid","Id eos mollitia aut. Corrupti vel consequatur quasi fuga. Doloribus officiis nisi esse error quis aut voluptas provident. Occaecati aspernatur omnis tenetur rerum.","II semestre",1,7,www.placeat.uni.it,512,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
31,5,"Corso di Laurea Magistrale in Informatica",magistrale,"Incrocio Eustachio 253 Appartamento 90",informatica@uni.it,www.informatica.uni.it,529,31,"expedita quia consequuntur","Itaque laudantium sunt ipsa necessitatibus quasi ipsa ea. Officiis ipsum quisquam quam rerum in aut mollitia. Quis consequatur quas aperiam odit et. Optio nihil nihil quod ipsam modi iste.","I semestre",2,6,www.omnis.uni.it,529,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
35,6,"Corso di Laurea in Tecniche di Radiologia Medica",triennale,"Piazza Artes 317",tecniche-di-radiologia-medica@uni.it,www.tecniche-di-radiologia-medica.uni.it,609,35,"incidunt aperiam consequatur","Dolor molestiae odio voluptates quisquam. Unde quidem ad sed ad aut. Quia nostrum quisquam deserunt.","I semestre",2,8,www.quos.uni.it,609,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
38,7,"Corso di Laurea in Educazione Professionale",triennale,"Rotonda Davis 720",educazione-professionale@uni.it,www.educazione-professionale.uni.it,658,38,"accusamus nesciunt quia","Facere ipsam reiciendis quo est labore illo nihil. Molestiae consequatur et tempora quia rerum itaque ratione.","I semestre",2,14,www.tenetur.uni.it,658,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
43,7,"Corso di Laurea in Tecniche di Neurofisiopatologia",triennale,"Incrocio Bibiana 32",tecniche-di-neurofisiopatologia@uni.it,www.tecniche-di-neurofisiopatologia.uni.it,775,43,"esse est laboriosam","Non ut et facilis nemo eos voluptatem vel. Itaque expedita culpa est ut modi et temporibus. Assumenda laudantium quos rerum architecto officiis libero sit. Enim maxime qui et autem rerum ut et.","I semestre",3,3,www.voluptatum.uni.it,775,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
46,8,"Corso di Laurea in Chimica Industriale",triennale,"Contrada Guerra 3",chimica-industriale@uni.it,www.chimica-industriale.uni.it,829,46,"odit odio veniam","Qui est deserunt aspernatur. At quod aut dolorem non. Vitae ad optio earum voluptatum ratione illo in. Quod nihil quidem amet autem. Quasi nulla praesentium repudiandae ut quod sed ullam.","II semestre",2,12,www.incidunt.uni.it,829,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
55,9,"Corso di Laurea Magistrale in Economics and Finance",magistrale,"Strada Sanna 652",economics-and-finance@uni.it,www.economics-and-finance.uni.it,985,55,"harum necessitatibus in","Fuga velit dolore molestias ipsum enim. Esse sint eum et tempora dignissimos. Est voluptas ut nobis recusandae ullam incidunt. Placeat amet aut dolorem molestias dolorem dolores molestias rem.","II semestre",1,10,NULL,985,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
57,9,"Corso di Laurea Magistrale in Economia e Diritto",magistrale,"Incrocio Joseph 585 Piano 7",economia-e-diritto@uni.it,www.economia-e-diritto.uni.it,1019,57,"unde hic sunt","Assumenda voluptates optio consequatur. Minima minus maxime fuga. Et ullam facere soluta.","II semestre",2,5,NULL,1019,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
59,10,"Corso di Laurea in Scienze Politiche",triennale,"Piazza Alessandro 47",scienze-politiche@uni.it,www.scienze-politiche.uni.it,1040,59,"iusto sed quas","Eveniet labore excepturi est dicta aut modi. Aliquam impedit omnis aperiam temporibus iusto sint. Debitis voluptatibus voluptatem eaque soluta enim aut aut.","I semestre",1,8,www.consequatur.uni.it,1040,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
59,10,"Corso di Laurea in Scienze Politiche",triennale,"Piazza Alessandro 47",scienze-politiche@uni.it,www.scienze-politiche.uni.it,1054,59,"alias iure possimus","Earum ut molestias eos ab. Ea nam iure repellat voluptas nihil praesentium. Sed possimus ut exercitationem nisi ducimus rem.","II semestre",3,15,www.et.uni.it,1054,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
60,10,"Corso di Laurea in Relazioni Internazionali e Diritti Umani",triennale,"Borgo Fontana 865 Appartamento 53",relazioni-internazionali-e-diritti-umani@uni.it,www.relazioni-internazionali-e-diritti-umani.uni.it,1064,60,"labore necessitatibus explicabo","Animi velit ut cumque soluta architecto mollitia. Voluptatem ab optio eveniet magnam. Quae incidunt accusamus alias eum impedit. Incidunt non rerum nesciunt vel.","I semestre",2,10,NULL,1064,82,82,Felicia,Serra,NULL,egidio17@email.it,"Strada Kociss 997 Piano 8",169
2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,29,2,"tempora voluptatum aut","Accusamus quo pariatur culpa molestiae optio similique illum. Cum sit dolor aliquid earum. Ut culpa tempora qui vel laudantium. Quia culpa velit sapiente dolor nam.","I semestre",2,14,www.nisi.uni.it,29,83,83,Isira,Santoro,NULL,rosalino20@neri.com,"Borgo Elio 234 Piano 4",70
2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,32,2,"sed quis ad","Voluptatem tempore praesentium sed nobis consectetur. Quia fugit et tenetur ipsam. Et neque maxime ut et. Assumenda quidem voluptas aut ullam voluptates.","I semestre",2,7,NULL,32,83,83,Isira,Santoro,NULL,rosalino20@neri.com,"Borgo Elio 234 Piano 4",70
19,4,"Corso di Laurea in Ingegneria dell'Informazione",triennale,"Piazza De Santis 425",ingegneria-dellinformazione@uni.it,www.ingegneria-dellinformazione.uni.it,330,19,"sapiente rerum sint","Optio esse dicta nulla dolorem harum molestiae aut. Est dicta quia et. Voluptate ut temporibus maxime omnis voluptatibus temporibus. Incidunt quod perferendis corporis voluptatem omnis.","II semestre",2,5,NULL,330,83,83,Isira,Santoro,NULL,rosalino20@neri.com,"Borgo Elio 234 Piano 4",70
29,5,"Corso di Laurea in Informatica",triennale,"Rotonda Rossetti 478 Piano 2",informatica@uni.it,www.informatica.uni.it,506,29,"rem adipisci dolorem","Corporis ut quia vitae est quas. Eum impedit commodi tenetur molestiae commodi minus. Sapiente quia sunt ut sed id consequuntur. Corrupti consequatur sit repellat repellat a.","II semestre",3,15,www.odio.uni.it,506,83,83,Isira,Santoro,NULL,rosalino20@neri.com,"Borgo Elio 234 Piano 4",70
30,5,"Corso di Laurea Magistrale in Matematica",magistrale,"Piazza Demis 53 Appartamento 68",matematica@uni.it,www.matematica.uni.it,515,30,"consequatur necessitatibus sed","Inventore dicta id nihil vel minima maiores aut aut. Animi voluptates fugit sunt nisi. Eius fugit saepe temporibus cum distinctio eveniet. Tempora dolore libero aut a ipsa.","I semestre",2,6,www.ea.uni.it,515,83,83,Isira,Santoro,NULL,rosalino20@neri.com,"Borgo Elio 234 Piano 4",70
42,7,"Corso di Laurea in Tecnica della Riabilitazione Psichiatrica",triennale,"Strada Naomi 536",tecnica-della-riabilitazione-psichiatrica@uni.it,www.tecnica-della-riabilitazione-psichiatrica.uni.it,735,42,"perspiciatis itaque rerum","Fugiat ut voluptatem veritatis omnis alias omnis. Dignissimos nobis illo dolores et nulla. Dolor repellendus aut maiores ex.","I semestre",1,12,www.est.uni.it,735,83,83,Isira,Santoro,NULL,rosalino20@neri.com,"Borgo Elio 234 Piano 4",70
